UNITID,STAT_IC,LOCK_IC,IMP_IC,STAT_C,LOCK_C,PRCH_C,IDX_C,PCC_F,IMP_C,RE_C,STAT_E12,LOCK_E12,PRCH_E12,IDX_E12,PCE12_F,IMP_E12,RE_E12,STAT_HR,LOCK_HR,PRCH_HR,IDX_HR,PCHR_F,IMP_HR,FTEMP15,SA_EXCL,STAT_EAP,STAT_SA,STAT_S,STAT_EF,LOCK_EF,PRCH_EF,IDX_EF,PCEF_F,IMP_EF,PTA99_EF,PTACIPEF,PTB_EF,PTC_EF,PTD_EF,FYRPYEAR,FORM_F,STAT_F,LOCK_F,PRCH_F,IDX_F,PCF_F,IMP_F,FYBEG,FYEND,GPFS,F1GASBAL,F2PELL,F_ATHLTC,STAT_SFA,LOCK_SFA,PRCH_SFA,IDX_SFA,PCSFA_F,IMP_SFA,STAT_GR,LOCK_GR,PRCH_GR,IDX_GR,PCGR_F,IMP_GR,COHRTSTU,LONGPGM,HASGRURL,GRDISURL,STAT_GR2,LOCK_GR2,PRCH_GR2,IDX_GR2,IMP_GR2,RE_GR,NTRLDSTR,REV_IC,REV_C,REV_E12,REV_SFA,REV_HR,REV_EF,REV_F,PCF_F_RV,REV_GR,REV_GR2 
205647,1,8,-2,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,1,0,0,0,0,0,0,.,0,0
205692,2,8,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,-2,1,8,2,205726,17,-2,"-2","-2",-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,1,0,0,0,0,0,0,17,0,0
205708,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,-2,1,8,2,205726,22,-2,"-2","-2",-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,22,0,0
205717,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,-2,1,8,2,205726,20,-2,"-2","-2",-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,1,0,0,0,0,0,0,20,0,0
205726,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,3,151661,21,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,21,0,0
205841,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,1,0,0,0,0,0,0,.,0,0
205887,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
205957,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,2,2,1,8,-2,-2,.,-2,"062009","052010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,1,0,0,0,0,0,0,.,0,0
205966,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,5,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"www.sscc.edu/students/athletics/student_right_to_know.htm",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206002,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,2,2,1,8,-2,-2,.,-2,"092009","082010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206011,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,1,0,.,0,0
206039,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,3,0,1,0,0,0,0,0,0,.,0,0
206048,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,1,1,1,2,2,1,8,-2,-2,.,-2,"052009","042010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,1,"www.tiffin.edu",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206084,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"www.ncaa.org/wps/portal",1,8,-2,-2,-2,3,0,0,0,0,0,0,0,0,.,0,0
206093,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,-2,5,1,8,-2,-2,.,-2,1,-2,1,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,1,.,0,0
206154,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,2,3,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,2,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,1,0,.,-2,0
206172,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
206181,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
206215,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,-2,-2,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,3,3,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,2,-2,-2," ",-2,-2,-2,-2,-2,-2,0,0,0,0,-2,0,0,0,.,-2,-2
206224,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206279,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,1,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206288,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,-2,-2,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,3,3,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,3,-2,-2," ",-2,-2,-2,-2,-2,-2,0,0,0,0,-2,0,0,0,.,-2,-2
206321,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,4,1,8,5,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
206330,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,1,2,1,8,-2,-2,.,-2,"062009","052010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"ncaa.org",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206349,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"www.ursuline.edu/Documents/ir/factbook/athpersistence09.pdf",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206358,1,8,-2,1,8,1,206358,30,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,1,206358,40,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,40,0,0
206394,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206419,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,2,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,-2,0
206428,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,2,-2,1,8,2,364636,30,-2,"-2","-2",-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,30,0,0
206437,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,5,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
206446,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,2,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,1,0,0,0,0,.,0,0
206482,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
206491,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,1,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",3,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206507,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,5,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206516,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,5,-2,-2,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,3,3,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,2,-2,-2," ",-2,-2,-2,-2,-2,-2,0,0,0,0,-2,0,0,0,.,-2,-2
206525,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206589,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"www.wooster.edu",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
206604,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,1,206604,96,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,1,4,1,8,1,206604,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,1,0,0,1,0,0,0,.,1,0
206613,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,2,206604,4,-2,-2,-2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,1,4,1,8,3,206604,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",-2,-2,-2,-2,-2,2,0,1,0,0,1,0,0,0,.,0,-2
206622,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,2,2,1,8,-2,-2,.,-2,"062009","052010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206631,1,8,-2,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",-2,-2,-2,-2,-2,3,0,0,0,0,0,0,0,0,.,0,-2
206695,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,3,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"www.ysu.edu/righttk.pdf",1,8,-2,-2,-2,2,0,0,0,0,0,0,1,0,.,0,0
206783,1,8,-2,1,8,1,206783,50,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,1,206783,34,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,34,0,0
206817,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,2,2,1,8,-2,-2,.,-2,"082009","072010",1,-2,2,4,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206835,1,8,-2,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,1,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
206862,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,2,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"http://snu.edu/Websites/snu/Images/Student%20Development/Traditional%20Graduation%20Rate%20Data%202009.pdf",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
206880,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,1,206880,50,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,50,0,0
206905,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,5,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
206914,1,8,-2,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
206923,1,8,-2,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,3,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
206932,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,-2,-2,.,-2,"032009","022010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
206941,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,3,-2,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
206969,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
206996,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,3,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
207041,1,8,-2,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,1,0,0,0,.,0,0
207050,1,8,-2,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,2,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
207069,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,2,-2,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,1,0,0,0,0,0,0,.,0,0
207087,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,1,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
207102,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
207157,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,5,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,1,0,0,1,0,0,0,.,0,0
207166,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
207209,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,1,0,0,0,0,0,0,.,0,0
207236,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,2,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
