UNITID,STAT_IC,LOCK_IC,IMP_IC,STAT_C,LOCK_C,PRCH_C,IDX_C,PCC_F,IMP_C,STAT_E12,LOCK_E12,PRCH_E12,IDX_E12,PCE12_F,IMP_E12,STAT_HR,LOCK_HR,PRCH_HR,IDX_HR,PCHR_F,IMP_HR,FTEMP15,SA_EXCL,STAT_EAP,STAT_SA,STAT_S,STAT_EF,LOCK_EF,PRCH_EF,IDX_EF,PCEF_F,IMP_EF,PTA99_EF,PTACIPEF,PTB_EF,PTC_EF,PTD_EF,FORM_F,STAT_F,LOCK_F,PRCH_F,IDX_F,PCF_F,IMP_F,FYBEG,FYEND,GPFS,F1GASBAL,F2PELL,F3PELL,F_ATHLTC,STAT_SFA,LOCK_SFA,PRCH_SFA,IDX_SFA,PCSFA_F,IMP_SFA,STAT_GR,LOCK_GR,PRCH_GR,IDX_GR,PCGR_F,IMP_GR,COHRTSTU,HASGRURL,GRDISURL,STAT_GR2,LOCK_GR2,PRCH_GR2,IDX_GR2,IMP_GR2,NTRLDSTR,REV_IC,REV_C,REV_E12,REV_SFA,REV_HR,REV_EF,REV_F,REV_GR,REV_GR2 
403399,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,3,1,8,1,403399,.,-2,"012010","122010",1,-2,-2,1,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2," ",-2,-2,-2,-2,-2,0,0,-2,-2,-2,0,-2,0,-2,-2
403414,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,3,403399,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
403469,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,4,1,8,3,443368,.,-2,"072010","062011",1,1,-2,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
403478,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,4,1,8,3,443368,.,-2,"072010","062011",1,1,-2,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
403487,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,4,1,8,3,443368,.,-2,"072010","062011",1,1,-2,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404037,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,2,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,-2,0
404055,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,-2,1,8,2,104090,17,-2,"-2","-2",-2,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,"http://brooklinecollege.edu/",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404073,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,-2,1,8,2,168847,10,-2,"-2","-2",-2,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404082,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,-2,1,8,2,168847,15,-2,"-2","-2",-2,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404222,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,-2,-2,2,1,8,3,242671,.,-2,"072010","062011",1,-2,1,-2,2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,3,-2," ",-2,-2,-2,-2,-2,0,0,0,0,-2,0,0,0,-2,-2
404338,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404365,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,3,245342,.,-2,"012010","122010",1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404374,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,3,245342,.,-2,"012010","122010",1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404383,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,3,245342,.,-2,"012010","122010",1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404426,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,4,1,8,-2,-2,.,-2,"072010","062011",1,1,-2,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,1,0,0,0,0,0,0
404480,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,1,-2,1,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,4,1,8,-2,-2,.,-2,"072010","062011",1,1,-2,-2,3,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2," ",-2,-2,-2,-2,-2,0,0,-2,-2,-2,0,-2,0,-2,-2
404499,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,1,0,0,0,0,0,0,0,0
404505,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404514,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404648,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,-2,1,8,2,168847,5,-2,"-2","-2",-2,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404684,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404718,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,2,1,8,-2,-2,.,-2,"012010","122010",1,-2,1,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,1,0,0
404806,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"072010","062011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404912,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404921,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
404994,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
405003,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,5,0,-2,-2,.,-2,-1,-2,5,-2,5,5,0,-2,-2,.,-2,5,-2,5,5,-2,3,1,8,3,405021,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,"salonschools.com",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
405012,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,3,405021,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,"salonschools.com",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
405021,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,1,405021,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,"salonschools.com",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
405058,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,2,1,8,-2,-2,.,-2,"092010","082011",3,-2,1,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
405076,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
405748,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,-2,1,8,2,375692,5,-2,"-2","-2",-2,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
405854,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,2,1,8,-2,-2,.,-2,"072010","062011",1,-2,2,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
405872,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,4,1,8,-2,-2,.,-2,"072010","062011",1,1,-2,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
405979,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,3,105516,.,-2,"092010","082011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,1,1,1,0,0,0
405988,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,3,105516,.,-2,"092010","082011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,1,1,1,0,0,0
405997,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,3,105516,.,-2,"092010","082011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,1,1,1,0,0,0
406006,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,3,105516,.,-2,"092010","082011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,1,1,1,0,0,0
406015,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,3,105516,.,-2,"092010","082011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,1,1,1,0,0,0
406024,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,-2,1,8,2,156471,20,-2,"-2","-2",-2,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,1,0,0,1,0,0
406033,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,-2,1,8,2,156471,31,-2,"-2","-2",-2,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,1,0,0,1,0,0
406051,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,1,406051,66,-2,1,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406060,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,2,406051,34,-2,-2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406149,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406194,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"102010","092011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406200,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,2,1,8,-2,-2,.,-2,"012010","122010",1,-2,1,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406219,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,3,157465,.,-2,"012010","122010",1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",-2,-2,-2,-2,-2,0,0,0,0,0,0,0,1,0,-2
406264,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406325,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,1,1,4,1,8,5,-2,.,-2,"072010","062011",1,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406361,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,4,1,8,5,-2,.,-2,"072010","062011",1,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406413,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406422,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,4,1,8,-2,-2,.,-2,"072010","062011",1,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406486,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"072010","062011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406495,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
406547,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,-2,1,8,2,244233,31,-2,"-2","-2",-2,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",-2,-2,-2,-2,-2,0,0,0,0,0,0,0,1,0,-2
407054,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,-2,1,8,2,128896,20,-2,"-2","-2",-2,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
407063,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
407090,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
407142,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"042010","032011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
407151,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
407179,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,3,212355,.,-2,"072010","062011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
407285,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,-2,1,8,2,174279,8,-2,"-2","-2",-2,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
407319,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,-2
407328,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
407355,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,-2,-2,.,-2,"012010","122010",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
407391,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,3,407425,.,-2,"072010","062011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
407407,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,1,3,1,8,3,407425,.,-2,"072010","062011",1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2," ",1,8,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
